0
서울특별시 종로구 종로 302 쏘투더핫(So To The Hot)
서울특별시 종로구 종로1길 55-1 샌드프레소
서울특별시 종로구 삼일대로17길 20-1 레드락
서울특별시 종로구 명륜길 13 Banff(벤프)
서울특별시 종로구 종로41길 20 빙그레분식
서울특별시 종로구 창신길 67 제일분식
서울특별시 종로구 창신3길 9 완도집
서울특별시 종로구 대학로12길 61 어바웃샤브
서울특별시 종로구 진흥로 483 사랑방
서울특별시 종로구 창경궁로29길 37-1 명신식당
서울특별시 종로구 종로 266 이웃집식당
서울특별시 종로구 돈화문로 12-1 민들레
서울특별시 종로구 창경궁로34길 14 옛살라비식당
서울특별시 종로구 우정국로 26 평양찹쌀순대
서울특별시 종로구 지봉로 107 오복분식
서울특별시 종로구 새문안로5가길 4 명동 할머니 국수 광화문점
서울특별시 종로구 종로39길 12 장수식당
서울특별시 종로구 종로 380 빵& 빵
서울특별시 종로구 성균관로 19 베이브네
서울특별시 종로구 돈화문로6가길 32 초이
서울특별시 종로구 종로 284 귀일만두
서울특별시 종로구 창신길 15-3 와글와글
서울특별시 종로구 계동길 76 소소 (笑笑)
서울특별시 종로구 창경궁로29길 39 고래섬
서울특별시 종로구 창신5나길 1 멕시칸제일본점
서울특별시 종로구 서순라길 63 최가네 쌈밥집
서울특별시 종로구 우정국로2길 17 라도스트
서울특별시 종로구 세종대로23길 21 종로빈대떡
서울특별시 종로구 우정국로2길 42 오딧세이투
서울특별시 종로구 새문안로5길 37 통통도시락
서울특별시 종로구 대학로8가길 36 치치 대학로점
서울특별시 종로구 대학로 51 이화종로김밥
서울특별시 종로구 창신5길 14 초이라멘
서울특별시 종로구 서순라길 41 해남분식
서울특별시 종로구 창경궁로31길 15 사또치킨
서울특별시 종로구 종로 297-1 커피베이 동대문역점
서울특별시 종로구 삼청로 30 두레
서울특별시 종로구 대학로11길 48 담미온(대학로점)
서울특별시 종로구 삼일대로19길 22 해도지
서울특별시 종로구 수표로 111 행복한집
서울특별시 종로구 창경궁로 79 금룡
서울특별시 종로구 돈화문로4길 39 계림식당
서울특별시 종로구 돈화문로11다길 7 멍석집
서울특별시 종로구 자하문로1길 49 서촌 봉평막국수
서울특별시 종로구 종로41길 24 니나노 돈까스
서울특별시 종로구 종로 119 플렉스(FLEX)보드게임카페
서울특별시 종로구 자하문로7길 7 북촌손만두 경복궁 서촌점
서울특별시 종로구 통일로 230 짱구 떡볶이
서울특별시 종로구 자하문로5길 4 제이엘리(J.alley)
서울특별시 종로구 지봉로4길 23 나그네
서울특별시 종로구 종로 19 르메이에르 분식
서울특별시 종로구 대학로12길 43 헐떡떡볶이 헐떡김밥
서울특별시 종로구 세종대로23길 5 이삭토스트 광화문점
서울특별시 종로구 비봉길 26 루이 14세
서울특별시 종로구 통일로 222 말쑥이 김밥
서울특별시 종로구 지봉로 53-1 산마루
서울특별시 종로구 종로46길 9 고대멸치국수
서울특별시 종로구 북촌로2길 9 안국 대림국수
서울특별시 종로구 종로 225-1 프로방스 커피＆토스트
서울특별시 종로구 성균관로 3 엄마분식
서울특별시 종로구 대학로 52 페리카나
서울특별시 종로구 대학로 81-1 죽이야기 대학로점
서울특별시 종로구 종로54길 42 공주닭발
서울특별시 종로구 새문안로9길 24-5 오두막
서울특별시 종로구 새문안로 92 청년떡볶이 광화문점
서울특별시 종로구 숭인동길 10 커피베이 숭인동점
서울특별시 종로구 종로16길 32-3 테라핀
서울특별시 종로구 수표로 108 계동치킨(낙원점)
서울특별시 종로구 종로51길 30 또순이
서울특별시 종로구 인사동5길 25 인사동 칼국수
서울특별시 종로구 성균관로5가길 1-6 치즈밥이슈
서울특별시 종로구 진흥로 466 구기촌
서울특별시 종로구 삼일대로20길 20 우리나라소육옥
서울특별시 종로구 명륜길 46-1 콤마 테이블
서울특별시 종로구 종로31길 30 컴포즈커피 혜화경찰서점
서울특별시 종로구 새문안로2길 10 리김밥 덕수궁디팰리스점
서울특별시 종로구 새문안로5길 37 달곰
서울특별시 종로구 창경궁로35길 13 혜화칼국수
서울특별시 종로구 새문안로5가길 3-12 송원해장
서울특별시 종로구 동숭2길 2 미락김밥
서울특별시 종로구 지봉로 94 꾸꾸행떡
서울특별시 종로구 창신길 18 삼초전&수제떡갈비(서울종로창신점)
서울특별시 종로구 자하문로1길 53 철판남
서울특별시 종로구 낙산성곽서1길 18-4 책읽는고양이
서울특별시 종로구 북촌로6길 1 국수명가
서울특별시 종로구 돈화문로10길 1 주누바(JUNU bar)
서울특별시 종로구 사직로 105 남매다과점
서울특별시 종로구 수표로 109-2 호타루
서울특별시 종로구 대학로5길 3 베트남 노상식당
서울특별시 종로구 대명길 37 유자유 김치 떡볶이
서울특별시 종로구 종로 358 해물 원 칼국수
서울특별시 종로구 종로36나길 9 더 우리곱창
서울특별시 종로구 삼일대로17길 42-1 몽롱
서울특별시 종로구 종로 266 지원분식
서울특별시 종로구 창경궁로34길 24-6 헤화단
서울특별시 종로구 종로31길 4 계동치킨 종로5가점
서울특별시 종로구 삼청로 101 꿀밥상
서울특별시 종로구 종로31길 28 팔도회집
서울특별시 종로구 대학로11길 44 옛날농장
서울특별시 종로구 종로10길 20 (주)참치공방 정다운지점Ⅰ
서울특별시 종로구 동숭길 123 옐로베리 대학로점
서울특별시 종로구 청계천로 75-1 황소고집
서울특별시 종로구 계동길 59 실리그린(Silly Green)
서울특별시 종로구 삼봉로 44 죠샌드위치 종로점
서울특별시 종로구 율곡로3길 83 반한닥
서울특별시 종로구 종로41길 21-5 내고향 제육
서울특별시 종로구 자하문로15길 13 원조 할머니 기름떡볶이
서울특별시 종로구 송월길 99 하루한줄
서울특별시 종로구 종로41길 12 마포생소금구이
서울특별시 종로구 창경궁로 269 맛밥김밥전문점
서울특별시 종로구 돈화문로11다길 26 익선문구사
서울특별시 종로구 삼일대로17길 16 장독대
서울특별시 종로구 대학로 3 웰빙김밥
서울특별시 종로구 사직로 130 타미 하우스
서울특별시 종로구 종로46길 29 화순집
서울특별시 종로구 동숭1길 4 속이 알찬 주먹밥
서울특별시 종로구 낙산길 196 좋아좋아분식
서울특별시 종로구 창경궁로34길 18-4 헬로사이공
서울특별시 종로구 종로 318 호랭이 뼈다귀
서울특별시 종로구 동숭2길 3 삼삼실내포차
